id,psu,country,wave,q1,wt,stratum,Q1001,Q1002,Q1003,Q1005,Q100,Q101,Q102,Q204A_1,Q204A_2,Q204_2,Q204_3,Q204_11,Q204_20,Q209B,Q501,Q501A,Q266,Q263,Q516A,Q512,Q515A2,Q511
48,5,Lebanon,5,100001,0.648517286930946,1,23.0,2.0,6.0,5.0,2.0,3,5,3.0,3,3.0,3.0,3.0,3.0,3.0,2,2,2.0,2.0,3.0,9,1.0,7.0
521,53,Lebanon,5,100003,1.1837004074726298,5,20.0,1.0,4.0,5.0,2.0,2,98,3.0,3,4.0,4.0,3.0,4.0,3.0,2,2,1.0,2.0,2.0,8,3.0,3.0
277,28,Lebanon,5,100002,1.28192146768528,3,24.0,1.0,6.0,5.0,2.0,2,5,2.0,3,3.0,3.0,3.0,3.0,2.0,2,2,2.0,2.0,2.0,8,3.0,6.0
1526,153,Lebanon,5,100006,0.606114488366264,14,44.0,2.0,3.0,4.0,2.0,2,5,3.0,3,4.0,4.0,4.0,4.0,3.0,2,2,2.0,3.0,3.0,7,2.0,5.0
417,42,Lebanon,5,100002,0.7258681924580771,3,38.0,1.0,2.0,6.0,2.0,3,5,3.0,3,3.0,3.0,2.0,3.0,2.0,2,2,2.0,2.0,3.0,8,3.0,4.0
624,63,Lebanon,5,100003,0.689569980632724,5,39.0,2.0,6.0,1.0,2.0,2,2,4.0,3,4.0,3.0,3.0,4.0,2.0,2,2,1.0,4.0,1.0,10,1.0,3.0
376,38,Lebanon,5,100002,0.65943444603427,3,23.0,2.0,4.0,4.0,2.0,4,98,3.0,3,4.0,3.0,3.0,4.0,3.0,2,2,2.0,2.0,3.0,8,3.0,9.0
455,46,Lebanon,5,100002,0.640257208306196,3,45.0,1.0,6.0,1.0,2.0,4,5,3.0,3,3.0,3.0,4.0,4.0,2.0,2,2,2.0,2.0,2.0,3,3.0,3.0
304,31,Lebanon,5,100002,0.971203371329955,3,26.0,2.0,3.0,4.0,2.0,2,4,3.0,3,3.0,3.0,3.0,4.0,3.0,2,2,2.0,3.0,3.0,1,3.0,2.0
1518,152,Lebanon,5,100006,1.0692552016122,14,54.0,2.0,4.0,4.0,3.0,3,3,3.0,3,4.0,4.0,4.0,4.0,3.0,2,2,2.0,3.0,99.0,6,3.0,5.0
259,26,Lebanon,5,100002,0.471997807622674,3,26.0,1.0,4.0,2.0,2.0,4,98,3.0,3,4.0,4.0,4.0,4.0,2.0,2,2,2.0,3.0,3.0,4,3.0,5.0
147,15,Lebanon,5,100001,0.630349413259641,1,22.0,1.0,3.0,5.0,2.0,3,4,3.0,3,3.0,3.0,3.0,3.0,3.0,2,2,2.0,3.0,2.0,3,3.0,3.0
71,8,Lebanon,5,100001,0.464183725126339,1,33.0,1.0,3.0,2.0,2.0,4,3,2.0,1,3.0,3.0,2.0,4.0,3.0,2,2,1.0,1.0,3.0,5,3.0,5.0
448,45,Lebanon,5,100002,3.11774794366188,3,62.0,2.0,3.0,4.0,2.0,4,5,3.0,3,4.0,4.0,2.0,3.0,3.0,2,2,2.0,3.0,3.0,9,3.0,5.0
907,91,Lebanon,5,100005,1.61860169902895,11,18.0,1.0,4.0,5.0,2.0,3,3,3.0,4,3.0,4.0,2.0,3.0,4.0,2,2,2.0,3.0,3.0,10,4.0,4.0
1517,152,Lebanon,5,100006,0.614890100288471,14,67.0,1.0,4.0,2.0,2.0,2,2,4.0,4,4.0,4.0,4.0,4.0,3.0,2,2,2.0,3.0,3.0,0,2.0,0.0
353,36,Lebanon,5,100002,2.35998899023994,3,28.0,1.0,2.0,2.0,2.0,2,5,4.0,3,4.0,4.0,4.0,4.0,3.0,2,2,2.0,3.0,1.0,5,3.0,5.0
365,37,Lebanon,5,100002,0.471997807622674,3,28.0,1.0,3.0,6.0,3.0,3,98,4.0,3,4.0,4.0,4.0,4.0,2.0,2,2,2.0,2.0,3.0,5,3.0,9.0
237,24,Lebanon,5,100002,0.943995615245347,3,26.0,1.0,3.0,2.0,2.0,3,4,3.0,3,3.0,3.0,3.0,3.0,3.0,2,2,1.0,2.0,3.0,3,3.0,3.0
612,62,Lebanon,5,100003,0.689569980632724,5,40.0,2.0,3.0,2.0,2.0,3,5,4.0,4,4.0,4.0,4.0,4.0,1.0,2,2,1.0,2.0,1.0,6,1.0,2.0
425,43,Lebanon,5,100002,1.2805144166123898,3,53.0,1.0,2.0,2.0,2.0,3,5,3.0,3,4.0,4.0,4.0,4.0,3.0,2,2,2.0,2.0,3.0,0,3.0,0.0
454,46,Lebanon,5,100002,0.7467890997282242,3,36.0,2.0,3.0,4.0,2.0,4,98,4.0,3,4.0,4.0,4.0,4.0,4.0,2,2,2.0,4.0,3.0,2,3.0,4.0
1513,152,Lebanon,5,100006,0.614890100288471,14,58.0,1.0,4.0,2.0,2.0,4,3,2.0,4,4.0,4.0,4.0,4.0,3.0,2,2,2.0,3.0,1.0,1,2.0,2.0
950,95,Lebanon,5,100005,1.1089500979476201,11,52.0,2.0,3.0,4.0,2.0,4,3,2.0,3,4.0,3.0,1.0,4.0,4.0,2,2,1.0,2.0,3.0,9,3.0,3.0
535,54,Lebanon,5,100003,0.670252037151298,5,43.0,1.0,3.0,2.0,2.0,3,2,98.0,4,3.0,3.0,2.0,3.0,3.0,2,2,1.0,2.0,3.0,6,4.0,4.0
367,37,Lebanon,5,100002,1.28192146768528,3,24.0,1.0,4.0,5.0,2.0,2,98,3.0,3,3.0,4.0,4.0,4.0,2.0,2,2,2.0,4.0,1.0,96,3.0,96.0
498,50,Lebanon,5,100003,1.34518433830875,5,28.0,2.0,4.0,6.0,2.0,4,3,3.0,3,3.0,3.0,3.0,3.0,3.0,2,2,2.0,3.0,1.0,4,3.0,7.0
2109,211,Lebanon,5,100007,1.25119767453655,18,29.0,1.0,5.0,6.0,2.0,3,4,2.0,2,3.0,3.0,3.0,3.0,2.0,2,2,2.0,3.0,98.0,7,4.0,5.0
361,37,Lebanon,5,100002,0.6409607338426421,3,21.0,1.0,3.0,5.0,2.0,3,4,3.0,3,3.0,3.0,3.0,3.0,3.0,2,2,2.0,2.0,3.0,2,3.0,2.0
323,33,Lebanon,5,100002,0.7258681924580771,3,41.0,1.0,3.0,2.0,2.0,3,4,2.0,3,3.0,3.0,3.0,3.0,2.0,2,2,2.0,2.0,3.0,8,2.0,7.0
101,11,Lebanon,5,100001,0.464183725126339,1,33.0,1.0,3.0,1.0,2.0,3,3,3.0,3,3.0,3.0,3.0,3.0,3.0,2,2,2.0,2.0,3.0,3,4.0,3.0
886,89,Lebanon,5,100005,0.628615806804383,11,37.0,2.0,6.0,4.0,2.0,3,5,3.0,4,3.0,4.0,4.0,4.0,3.0,2,2,2.0,2.0,3.0,2,2.0,2.0
893,90,Lebanon,5,100005,1.61860169902895,11,23.0,1.0,4.0,5.0,2.0,4,5,2.0,4,4.0,4.0,1.0,3.0,3.0,2,2,2.0,3.0,3.0,7,4.0,2.0
